nohup: ignoring input
[Scorer] 模型加载完成: 63.9M params, device=cuda:0
/root/trainer/../scripts/data_quality_scorer.py:171: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(dtype=self.dtype):
[Score] 1219200/1270238 (96.0%) speed=464 samples/s, ETA=110s
[Score] 1220800/1270238 (96.1%) speed=464 samples/s, ETA=107s
[Score] 1222400/1270238 (96.2%) speed=464 samples/s, ETA=103s
[Score] 1224000/1270238 (96.4%) speed=463 samples/s, ETA=100s
[Score] 1225600/1270238 (96.5%) speed=463 samples/s, ETA=96s
[Score] 1227200/1270238 (96.6%) speed=463 samples/s, ETA=93s
[Score] 1228800/1270238 (96.7%) speed=463 samples/s, ETA=90s
[Score] 1230400/1270238 (96.9%) speed=463 samples/s, ETA=86s
[Score] 1232000/1270238 (97.0%) speed=462 samples/s, ETA=83s
[Score] 1233600/1270238 (97.1%) speed=462 samples/s, ETA=79s
[Score] 1235200/1270238 (97.2%) speed=462 samples/s, ETA=76s
[Score] 1236800/1270238 (97.4%) speed=462 samples/s, ETA=72s
[Score] 1238400/1270238 (97.5%) speed=461 samples/s, ETA=69s
[Score] 1240000/1270238 (97.6%) speed=461 samples/s, ETA=66s
[Score] 1241600/1270238 (97.7%) speed=461 samples/s, ETA=62s
[Score] 1243200/1270238 (97.9%) speed=461 samples/s, ETA=59s
[Score] 1244800/1270238 (98.0%) speed=460 samples/s, ETA=55s
[Score] 1246400/1270238 (98.1%) speed=460 samples/s, ETA=52s
[Score] 1248000/1270238 (98.2%) speed=460 samples/s, ETA=48s
[Score] 1249600/1270238 (98.4%) speed=460 samples/s, ETA=45s
[Score] 1251200/1270238 (98.5%) speed=459 samples/s, ETA=41s
[Score] 1252800/1270238 (98.6%) speed=459 samples/s, ETA=38s
[Score] 1254400/1270238 (98.8%) speed=459 samples/s, ETA=35s
[Score] 1256000/1270238 (98.9%) speed=459 samples/s, ETA=31s
[Score] 1257600/1270238 (99.0%) speed=458 samples/s, ETA=28s
[Score] 1259200/1270238 (99.1%) speed=458 samples/s, ETA=24s
[Score] 1260800/1270238 (99.3%) speed=458 samples/s, ETA=21s
[Score] 1262400/1270238 (99.4%) speed=458 samples/s, ETA=17s
[Score] 1264000/1270238 (99.5%) speed=458 samples/s, ETA=14s
[Score] 1265600/1270238 (99.6%) speed=457 samples/s, ETA=10s
[Score] 1267200/1270238 (99.8%) speed=457 samples/s, ETA=7s
[Score] 1268800/1270238 (99.9%) speed=457 samples/s, ETA=3s
[Score] 完成! 1270238 条, 耗时 3295.2s, 输出: ../dataset/pretrain_t2t_mini_scored.jsonl
[Score] PPL 统计: mean=8.43, median=6.21, std=10.93
